,Unnamed: 0,addedsqft,applieddate,coissueddate,completeddate,contractoraddress1,contractoraddress2,contractorcity,contractorcompanydesc,contractorcompanyname,contractoremail,contractorfullname,contractorlicnum,contractorphone,contractorstate,contractorstatelic,contractortrade,contractortrademapped,contractorzip,description,estprojectcost,expiresdate,fee,housingunits,issueddate,latitude,longitude,lastupdated,link,masterpermitnum,originaladdress1,city,state,originalzip,pin,permitclass,permitclassmapped,permitnum,permittype,permittypedesc,permittypemapped,proposedused,publisher,status,statuscurrentmapped,statusdate,totalsqft,workclass,workclassmapped,id,issuedYear,issuedMonth,issuedDay
70,70,,2017-03-08,,,1830 JOHN TOWERS,,EL CAJON,,ANDERSON HEATING &amp; AIR CONDITIONING INC,,,876156.0,619 449-3852,CA,CA,CSLB Contractor,,92020.0,"CROSS STREET: BURRIS DR 

Description of Work: HVAC Change Out - Package System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",,,247.0,0.0,2017-03-08,32.77669633113635,-116.9013533374233,2017-03-12,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00KAT,,1125 VISTA SIERRA DR ,EL CAJON,CA,92019.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001660,Residential Alteration or Addition - Plan Check-Permit,8023 - ACC - (Online) Mechanical - HVAC Change Out,Mechanical,"CROSS STREET: BURRIS DR 

Description of Work: HVAC Change Out - Package System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-03-08,,Existing,Existing,86,2017.0,3.0,2.0
71,71,,2017-05-12,,,,,,,,,,,,,,,,,"CROSS STREET: San Marino Dr. 

Description of Work: HVAC Change Out - Split System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",,,247.0,0.0,2017-05-12,33.12362067375484,-117.21110779680949,2017-05-13,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=016TN,,1502 CIRCA DEL LAGO ,SAN MARCOS,CA,92069.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-003653,Residential Alteration or Addition - Plan Check-Permit,8023 - ACC - (Online) Mechanical - HVAC Change Out,Mechanical,"CROSS STREET: San Marino Dr. 

Description of Work: HVAC Change Out - Split System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-05-12,,Existing,Existing,78810,2017.0,5.0,4.0
72,72,,2017-03-08,,,6056 EAST BASELINE ROAD #155,,MESA,,CALIFORNIA DELTA MECHANICAL INC,GALINA@DELTAMECHANICAL.COM,Galina Pavlova ,811114.0,480 898-0007,AZ,CA,CSLB Contractor,,85206.0,"CROSS STREET: Grand Ave  
 
Description of Work: HRA (Online Permit) WATER HEATER REPLACEMENT, NO MODIFICATIONS OR ALTERNATIONS TO EXISTING SYSTEM",,,0.0,0.0,2017-03-08,32.72209029864848,-116.99548501627659,2017-03-12,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K98,,9450 EUCALYPTUS ST ,SPRING VALLEY,CA,91977.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001651,Residential Alteration or Addition - Plan Check-Permit,8015 - ACC - (Online) Plumbing - HRA Water Heater R&amp;R;,Plumbing,"CROSS STREET: Grand Ave  
 
Description of Work: HRA (Online Permit) WATER HEATER REPLACEMENT, NO MODIFICATIONS OR ALTERNATIONS TO EXISTING SYSTEM",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-03-08,,Existing,Existing,91,2017.0,3.0,2.0
73,73,,2017-03-08,2017-04-03,2017-04-04,8949 KENAMAR DRIVE STE 101,,SAN DIEGO,,SULLIVAN SOLAR POWER OF CALIFORNIA INC,info@SullivanSolarPower.com,Daniel James Sullivan ,839077.0,858 271-7758,CA,CA,CSLB Contractor,,92121.0,"CROSS STREET: Bernardo Center Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.00407022587077,-117.10175625238466,2017-04-05,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K78,,15992 CAYENNE RIDGE RD ,SAN DIEGO,CA,92127.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001642,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Bernardo Center Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-04-04,,Existing,Existing,87,2017.0,3.0,2.0
74,74,,2017-03-08,2017-04-19,2017-04-20,3055 CLEARVIEW,ATTN ZOE STEELE,SAN MATEO,,SOLARCITY CORPORATION,,Janet F Solis ,888104.0,650 963-5100,CA,CA,CSLB Contractor,,94402.0,"CROSS STREET: Dulin Road 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.323747187870865,-117.1486374323318,2017-04-21,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K9I,,3559 LAKE CIRCLE DR ,,CA,,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001654,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Dulin Road 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-04-20,,Existing,Existing,90,2017.0,3.0,2.0
75,75,,2017-03-08,,,775 FIERO LANE STE 200,,SAN LUIS OBISPO,,SUNRUN INSTALLATION SERVICES INC,INFO@RECSOLAR.COM,Gilbert Daniel Correia ,750184.0,415 580-6900,CA,CA,CSLB Contractor,,93401.0,"CROSS STREET: Green Canyon Rd. 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.35973170328578,-117.21465824571449,2017-03-12,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K5R,,1769 GREEN BRIAR CIR ,FALLBROOK,CA,92028.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001630,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Green Canyon Rd. 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-03-08,,Existing,Existing,92,2017.0,3.0,2.0
76,76,,2017-07-13,,,41085 GOLDEN GATE CIR,,MURRIETA,,W C HEATING &amp; AIR CONDITIONING INC,ttimmerwc.com,Ralph Dale Barron ,779604.0,951 600-0700,CA,CA,CSLB Contractor,,92562.0,"CROSS STREET: RIVERVIEW DR 

Description of Work: HVAC Change Out - Split System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",,,282.0,0.0,2017-07-13,33.396127614073194,-117.21323977901001,2017-07-14,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=01PIG,,2491 RIVERVIEW PL ,FALLBROOK,CA,92028.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-005635,Residential Alteration or Addition - Plan Check-Permit,8023 - ACC - (Online) Mechanical - HVAC Change Out,Mechanical,"CROSS STREET: RIVERVIEW DR 

Description of Work: HVAC Change Out - Split System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-07-13,,Existing,Existing,81283,2017.0,7.0,3.0
77,77,,2017-03-08,2017-03-16,2017-03-17,3055 CLEARVIEW,ATTN ZOE STEELE,SAN MATEO,,SOLARCITY CORPORATION,,Janet F Solis ,888104.0,650 963-5100,CA,CA,CSLB Contractor,,94402.0,"CROSS STREET: Old Hwy 395 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.28253794375615,-117.14699568691772,2017-03-18,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K79,,31465 PALOS VERDES DR ,ESCONDIDO,CA,92026.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001643,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Old Hwy 395 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-03-17,,Existing,Existing,97,2017.0,3.0,2.0
78,78,,2017-03-08,2017-03-19,2017-03-20,4870 VIEWRIDGE AVENUE #200,,SAN DIEGO,,A S I HASTINGS INC,JOBER@ASIHEATINGANDAIR.COM,ASH HARRIS ,513115.0,619 590-9300,CA,CA,CSLB Contractor,,92123.0,"CROSS STREET: HOLLOW PL 

Description of Work: HVAC Change Out - FAU or Wall Heater - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",,,247.0,0.0,2017-03-08,32.76390070866886,-116.92426865121568,2017-03-21,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K61,,1602 SUNDALE RD ,EL CAJON,CA,92019.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001633,Residential Alteration or Addition - Plan Check-Permit,8023 - ACC - (Online) Mechanical - HVAC Change Out,Mechanical,"CROSS STREET: HOLLOW PL 

Description of Work: HVAC Change Out - FAU or Wall Heater - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-03-20,,Existing,Existing,94,2017.0,3.0,2.0
79,79,,2017-03-08,2017-03-28,2017-03-29,12278 BRICKELLIA STREET,,SAN DIEGO,,HANDYMAN WITH A SMILE LLC,,Lloyd Mills ,999378.0,858 243-4059,CA,CA,CSLB Contractor,,92129.0,"CROSS STREET: Lone Bluff Dr 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.007494150087936,-117.11539380256666,2017-03-30,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K7R,,16250 LONE BLUFF CT ,SAN DIEGO,CA,92127.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001645,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Lone Bluff Dr 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-03-29,,Existing,Existing,95,2017.0,3.0,2.0
80,80,,2017-03-08,2017-05-07,2017-05-08,4870 VIEWRIDGE AVENUE #200,,SAN DIEGO,,A S I HASTINGS INC,JOBER@ASIHEATINGANDAIR.COM,ASH HARRIS ,513115.0,619 590-9300,CA,CA,CSLB Contractor,,92123.0,"CROSS STREET: HIDDEN MESA RD 

Description of Work: HVAC Change Out - Package System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",,,247.0,0.0,2017-03-08,32.772742124058325,-116.91792699525084,2017-05-09,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K5V,,1820 HIDDEN SPRINGS DR ,EL CAJON,CA,92019.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001632,Residential Alteration or Addition - Plan Check-Permit,8023 - ACC - (Online) Mechanical - HVAC Change Out,Mechanical,"CROSS STREET: HIDDEN MESA RD 

Description of Work: HVAC Change Out - Package System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-05-08,,Existing,Existing,93,2017.0,3.0,2.0
81,81,,2015-08-20,,,965 RIDGE LAKE BLVD SUITE 201,858-805-0611,MEMPHIS,,A R S AMERICAN RESIDENTIAL SERVICES OF CALIFORNIA INC,DEDMISTON@ARS.COM,DEBORAH EDMISTON ,791820.0,901 271-9700,TN,CA,CSLB Contractor,,38120.0,"CROSS STREET: PASEO DELICIAS  

Description of Work: HVAC Change Out - Split System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",,,247.0,0.0,2015-08-20,,,2017-07-21,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=15CAP&amp;capID2;=00000&amp;capID3;=01NO3,,6117 EL ROMERO ,RANCHO SANTA FE,CA,92067.0,,Residential Alteration-Addn,Residential,PDS2015-RESALT-007703,Residential Alteration or Addition - Plan Check-Permit,8023 - ACC - (Online) Mechanical - HVAC Change Out,Mechanical,"CROSS STREET: PASEO DELICIAS  

Description of Work: HVAC Change Out - Split System - (Online Permit)

*This project must comply with the current Building Energy Efficiency Standards.  Registered Title 24 forms must be provided to the inspector in the field.",San Diego - Prod 7.3.3.8.1,Issued About to Expire,Inspection Phase,2017-07-20,,Existing,Existing,23645,2015.0,8.0,3.0
82,82,,2017-05-12,,,77 RIO ROBLES,,SAN JOSE,,SUNPOWER CORPORATION SYSTEMS,,,890895.0,941 720-3850,CA,CA,CSLB Contractor,,95134.0,"CROSS STREET: Trail Ridge Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-05-12,33.10678143774356,-117.13232221897631,2017-05-13,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=016S0,,21872 DEER GRASS DR ,ESCONDIDO,CA,92029.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-003630,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Trail Ridge Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-05-12,,Existing,Existing,78814,2017.0,5.0,4.0
83,83,,2017-03-08,2017-03-29,2017-03-30,1830 JOHN TOWERS AVE,,EL CAJON,,WALTER ANDERSON PLUMBING INC,RECEPTION@ANDERSONPHA.COM,Hayley Jackson ,493163.0,619 449-7646,CA,CA,CSLB Contractor,,92020.0,"CROSS STREET: S SANTA FE AVE 
 
Description of Work: HRA (Online Permit) GAS LINE REPAIRS",,,0.0,0.0,2017-03-08,33.176243314907396,-117.20518627409085,2017-03-31,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K6C,,2016 BUENA CREEK RD ,VISTA,CA,92084.0,184-060-98-00,Residential Alteration-Addn,Residential,PDS2017-RESALT-001638,Residential Alteration or Addition - Plan Check-Permit,8016 - ACC - (Online) Plumbing - HRA Gas Line Repairs,Plumbing,"CROSS STREET: S SANTA FE AVE 
 
Description of Work: HRA (Online Permit) GAS LINE REPAIRS",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-03-30,,Existing,Existing,99,2017.0,3.0,2.0
84,84,,2017-03-08,2017-04-05,2017-04-06,3080 12TH STREET,,RIVERSIDE,,SOLARMAX RENEWABLE ENERGY PROVIDER INC,NONE,Robert James Liu ,972048.0,951 300-0758,CA,CA,CSLB Contractor,,92507.0,"CROSS STREET: Swartz Canyon Road 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.01650166751438,-116.80308433401376,2017-04-07,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K62,,16714 WIKIUP RD ,RAMONA,CA,92065.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001634,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Swartz Canyon Road 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-04-06,,Existing,Existing,101,2017.0,3.0,2.0
85,85,,2017-03-08,2017-05-04,2017-05-05,3055 CLEARVIEW,ATTN ZOE STEELE,SAN MATEO,,SOLARCITY CORPORATION,,Janet F Solis ,888104.0,650 963-5100,CA,CA,CSLB Contractor,,94402.0,"CROSS STREET: Redondo Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,,,2017-05-06,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K9A,,5759 CAM DEL CIELO ,BONSALL,CA,92003.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001652,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Redondo Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-05-05,,Existing,Existing,98,2017.0,3.0,2.0
86,86,,2017-05-12,,,77 RIO ROBLES,,SAN JOSE,,SUNPOWER CORPORATION SYSTEMS,,,890895.0,941 720-3850,CA,CA,CSLB Contractor,,95134.0,"CROSS STREET: Trail Ridge Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-05-12,33.10674040842791,-117.13202655184485,2017-05-13,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=016S6,,21860 DEER GRASS DR ,ESCONDIDO,CA,92029.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-003633,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: Trail Ridge Drive 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-05-12,,Existing,Existing,78815,2017.0,5.0,4.0
87,87,,2017-05-12,,,6056 EAST BASELINE ROAD #155,,MESA,,CALIFORNIA DELTA MECHANICAL INC,GALINA@DELTAMECHANICAL.COM,Galina Pavlova ,811114.0,480 898-0007,AZ,CA,CSLB Contractor,,85206.0,"CROSS STREET: Woods Valley Road  
 
Description of Work: HRA (Online Permit) WATER HEATER REPLACEMENT, NO MODIFICATIONS OR ALTERNATIONS TO EXISTING SYSTEM",,,0.0,0.0,2017-05-12,33.209423745359416,-116.99388288681696,2017-05-13,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=016VJ,,27303 COOL WATER RANCH RD ,VALLEY CENTER,CA,92082.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-003665,Residential Alteration or Addition - Plan Check-Permit,8015 - ACC - (Online) Plumbing - HRA Water Heater R&amp;R;,Plumbing,"CROSS STREET: Woods Valley Road  
 
Description of Work: HRA (Online Permit) WATER HEATER REPLACEMENT, NO MODIFICATIONS OR ALTERNATIONS TO EXISTING SYSTEM",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-05-12,,Existing,Existing,78818,2017.0,5.0,4.0
88,88,,2017-03-08,2017-03-16,2017-03-17,,,,,,,,,,,,,,,"CROSS STREET: via monserate 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",,,0.0,0.0,2017-03-08,33.31645599166497,-117.22644266419887,2017-03-18,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K9P,,4134 PALOMAR DR ,FALLBROOK,CA,92028.0,,Residential Alteration-Addn,Residential,PDS2017-RESALT-001655,Residential Alteration or Addition - Plan Check-Permit,8002 - REN - (Online) RES Roof Mt Solar PV,Electrical,"CROSS STREET: via monserate 

Description of Work: HRA (Online Permit) ROOF MOUNT RESIDENTIAL SOLAR PV FOR EXISTING SFD (No Meter Upgrade).
 
PerSection 4620 (i) of the zoning ordinance, roof mounted photovoltaic systems shall not extend more than 5 ft. above the highest point of the existing roof.",San Diego - Prod 7.3.3.8.1,Completed,Permit Finaled,2017-03-17,,Existing,Existing,105,2017.0,3.0,2.0
89,89,,2017-03-08,,,,,,,,,,,,,,,,,"Cross street:  VISTA VALLEY 

Description of Work: INTERIOR REMODEL TO INCUDE 54SF INTERIOR PARTITION OPENING BETWEEN LIVING AND FAMILY ROOM, 80LF HEADER AT OPENING, AND TO REMODEL KITCHEN BY REMOVING NON STRUCTURAL, DROP CEILING FRAMING,  RELOCATE HVAC DUCT SYSTEM, AND ELECTRICAL AND PLUMBING.",6120.0,,784.0,0.0,2017-03-08,33.24542918074313,-117.18972026443916,2017-05-16,https://publicservices.sdcounty.ca.gov/citizenaccess/Cap/CapDetail.aspx?Module=Building&amp;TabName;=Building&amp;capID1;=17CAP&amp;capID2;=00000&amp;capID3;=00K7X,,2517 HOLLY VALLEY DR ,VISTA,CA,92084.0,172-260-03-00,Residential Alteration-Addn,Residential,PDS2017-RESALT-001646,Residential Alteration or Addition - Plan Check-Permit,"3310 - RES - Misc. (Antennas, Tennis Cts, Gazebo)",Other,"Cross street:  VISTA VALLEY 

Description of Work: INTERIOR REMODEL TO INCUDE 54SF INTERIOR PARTITION OPENING BETWEEN LIVING AND FAMILY ROOM, 80LF HEADER AT OPENING, AND TO REMODEL KITCHEN BY REMOVING NON STRUCTURAL, DROP CEILING FRAMING,  RELOCATE HVAC DUCT SYSTEM, AND ELECTRICAL AND PLUMBING.",San Diego - Prod 7.3.3.8.1,Issued,Permit Issued,2017-03-08,,Existing,Existing,110,2017.0,3.0,2.0
